date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:29	35464/35464	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:39%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=price+asc&page=2	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucese9a5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:30	28648/28648	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:40%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesbca3.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:30	62639/62639	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Scotch-Bonnet-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Scotch-Bonnet-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:30	28845/28845	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:41%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Brazos+Legends&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces61b9.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:31	27282/27282	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:41%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=D.+L.+Jardine%27s&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesa986.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:31	35792/35792	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:41%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces29f1.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:32	28386/28386	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:42%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Figueroa+Brothers&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces7687.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:32	29259/29259	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:42%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesb84e.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:33	26763/26763	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:43%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Salsa+Express&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces57ba.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:33	30748/30748	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:43%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauceseef4.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:34	32679/32679	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:44%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesb55b.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:34	34724/34724	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:44%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=2&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces75c6.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:35	29745/29745	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:45%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=3&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces9ea2.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:35	33386/33386	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:45%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesf05a.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:35	29993/29993	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:46%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=5&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces4184.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:36	63381/63381	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Insanity-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Insanity-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:36	35931/35931	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:46%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B0.00000%3A5.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucescb53.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:36	41226/41226	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:47%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B5.00000%3A10.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces0baa.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:37	64393/64393	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Roasted-Red-Pepper-and-Chipotle-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:37	34439/34439	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:47%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B10.00000%3A15.00000%5D&sort=price+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces3b8a.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:38	53371/53371	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:48%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=name+desc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesf178.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:38	35564/35564	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:48%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?sort=name+asc&page=2	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucese375.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:39	28643/28643	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:49%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Blair%27s&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces4c29.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:39	28841/28841	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:49%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Brazos+Legends&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces469c.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:40	27278/27278	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:50%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=D.+L.+Jardine%27s&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucescc9f.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:40	35785/35785	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:50%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Dave%27s+Gourmet&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces63e5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:41	28382/28382	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:51%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Figueroa+Brothers&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces6f23.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:41	29253/29253	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:51%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Garden+Row&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesa331.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:42	26759/26759	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:52%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Salsa+Express&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesdfd5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:42	30743/30743	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:52%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?mfg=Spice+Exchange&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces98b5.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:43	32671/32671	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:53%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=1&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces6a73.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:43	34716/34716	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:53%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=2&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces2a72.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:43	29739/29739	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:54%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=3&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces3d95.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:44	33378/33378	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:54%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=4&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesb73d.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:44	29987/29987	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:54%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?heatRange=5&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-sauces7e87.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:45	35922/35922	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:55%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B0.00000%3A5.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesda64.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:45	41217/41217	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:55%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B5.00000%3A10.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesd5df.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:46	34430/34430	---M--	200	added ('OK')	text/html	date:Mon,%2017%20Dec%202012%2009:53:56%20GMT	http://demo.broadleafcommerce.org/heatclinic/hot-sauces?price=range%5B10.00000%3A15.00000%5D&sort=name+asc&page=1	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/hot-saucesfa6c.html	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:53	41920/41920	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sudden-Death-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sudden-Death-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:58	61019/61019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Logo.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Logo.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:10:59	35854/35854	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:05	142450/142450	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Sudden-Death-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Sudden-Death-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:07	59610/59610	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Skull.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Skull.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:08	134118/134118	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Sweet-Death-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Sweet-Death-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:10	65675/65675	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Tile.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Tile.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:15	40041/40041	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Day-of-the-Dead-Chipotle-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Day-of-the-Dead-Chipotle-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:17	71345/71345	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Grass.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Sweet-Death-Sauce-Grass.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:23	46073/46073	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Day-of-the-Dead-Habanero-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Day-of-the-Dead-Habanero-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:29	34125/34125	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Green-Ghost-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Green-Ghost-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:30	130184/130184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Day-of-the-Dead-Habanero-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Day-of-the-Dead-Habanero-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:30	147825/147825	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Day-of-the-Dead-Chipotle-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Day-of-the-Dead-Chipotle-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:37	38931/38931	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Blazin-Saddle-XXX-Hot-Habanero-Pepper-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Blazin-Saddle-XXX-Hot-Habanero-Pepper-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:38	136505/136505	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Green-Ghost-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Green-Ghost-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:43	32327/32327	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Dr.-Chilemeisters-Insane-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Dr.-Chilemeisters-Insane-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:49	128227/128227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Blazin-Saddle-XXX-Hot-Habanero-Pepper-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Blazin-Saddle-XXX-Hot-Habanero-Pepper-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:50	40371/40371	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Bull-Snort-Cowboy-Cayenne-Pepper-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Bull-Snort-Cowboy-Cayenne-Pepper-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:52	136855/136855	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Dr.-Chilemeisters-Insane-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Dr.-Chilemeisters-Insane-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:11:56	33537/33537	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Bull-Snort-Smokin-Toncils-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Bull-Snort-Smokin-Toncils-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:12:00	136684/136684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Jul%202012%2018:44:26%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Bull-Snort-Cowboy-Cayenne-Pepper-Hot-Sauce-Bottle.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/zoom/Bull-Snort-Cowboy-Cayenne-Pepper-Hot-Sauce-Bottle.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
15:12:03	44239/44239	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jul%202012%2016:50:02%20GMT	http://demo.broadleafcommerce.org/heatclinic/img/sauces/Cool-Cayenne-Pepper-Hot-Sauce-Close.jpg	D:/WebSites/HotClinic/demo.broadleafcommerce.org/heatclinic/img/sauces/Cool-Cayenne-Pepper-Hot-Sauce-Close.jpg	(from http://demo.broadleafcommerce.org/heatclinic/hot-sauces;jsessionid=B44F635F1F625642A615B130B7E887D9)
